timestamp,machine_id,machine_type,machine_age_years,operating_hours,load_pct,temperature_c,vibration_mm_s,pressure_bar,rpm,failure_flag,failure_type,downtime_hours,downtime_reason,production_units,defect_units,good_units,energy_kwh,maintenance_hours,maintenance_cost_inr,setup_hours,revenue_inr,downtime_loss_inr,scrap_cost_inr,total_loss_inr,availability_pct,performance_pct,quality_pct,oee_pct
2025-06-25 11:00:00,M-021,Grinding,8,11.68,100.0,86.92,2.876,110.14,2210,0,No Failure,0.11,No Downtime,521,12,509,230.46,0.0,0.0,0.0,106977.68,1081.26,1386.0,2467.26,99.02,99.24,97.7,96.0
2025-06-25 11:00:00,M-014,Press,3,20.01,78.62,88.58,1.955,114.34,1864,0,No Failure,0.33,No Downtime,1446,46,1400,365.12,0.0,0.0,0.0,175024.77,2921.95,3162.5,6084.45,98.33,103.25,96.82,98.3
2025-06-25 12:00:00,M-002,Grinding,11,14.43,69.24,95.36,3.112,102.09,1303,0,No Failure,0.29,No Downtime,573,10,563,248.75,0.0,0.0,0.0,118140.16,2759.15,1155.0,3914.15,97.98,88.17,98.25,84.88
2025-06-25 12:00:00,M-016,CNC Lathe,15,19.45,86.46,109.16,3.585,111.92,2362,0,No Failure,0.04,No Downtime,993,44,949,391.69,0.0,0.0,0.0,175630.89,418.89,4477.0,4895.89,99.78,98.23,95.57,93.67
2025-06-25 13:00:00,M-013,Press,15,13.65,68.02,92.39,2.655,107.28,1378,0,No Failure,1.38,Setup/Changeover,706,20,686,230.94,0.0,0.0,0.0,85715.8,12055.68,1375.0,13430.68,89.91,73.86,97.17,64.52
2025-06-25 13:00:00,M-027,Grinding,11,17.57,94.89,82.08,3.411,101.63,1532,0,No Failure,0.85,Quality Issue,694,21,673,351.38,0.0,0.0,0.0,141411.29,8048.13,2425.5,10473.63,95.15,87.84,96.98,81.05
2025-06-25 13:00:00,M-009,CNC Mill,15,23.98,69.68,81.64,3.302,126.67,1642,1,Electrical,8.28,Electrical Failure,683,44,639,403.28,3.22,7128.69,0.0,118149.45,79662.09,4477.0,91267.78,65.46,54.75,93.55,33.53
2025-06-25 14:00:00,M-007,CNC Lathe,8,12.22,73.3,82.2,2.516,123.09,1979,1,Electrical,2.78,Electrical Failure,411,12,399,219.9,9.49,12347.78,0.0,73774.19,26758.4,1221.0,40327.18,77.24,64.64,97.08,48.47
2025-06-25 17:00:00,M-016,CNC Mill,15,21.1,67.77,99.6,2.536,110.37,1709,0,No Failure,0.46,No Downtime,1107,21,1086,366.56,0.0,0.0,0.0,200852.19,4434.94,2136.75,6571.69,97.81,100.89,98.1,96.81
2025-06-25 18:00:00,M-010,Injection Molding,2,19.72,75.55,96.4,2.709,120.18,1987,0,No Failure,0.34,No Downtime,1096,53,1043,359.19,0.0,0.0,0.0,99063.07,1917.22,2769.25,4686.47,98.29,92.62,95.16,86.63
2025-06-25 18:00:00,M-024,CNC Lathe,13,11.04,81.54,90.9,3.312,112.27,1461,1,Overheating,9.1,Overheating Failure,102,6,96,209.79,2.16,7910.28,0.0,17777.61,87585.62,610.5,96106.4,17.55,17.78,94.12,2.94
2025-06-25 18:00:00,M-022,Press,13,19.24,88.9,95.28,2.611,115.64,1729,0,No Failure,0.34,No Downtime,1218,32,1186,363.92,0.0,0.0,0.0,148236.39,3004.41,2200.0,5204.41,98.21,90.45,97.37,86.5
2025-06-25 18:00:00,M-009,CNC Lathe,15,17.29,81.17,79.37,3.507,123.25,2071,0,No Failure,0.21,No Downtime,863,31,832,327.34,0.0,0.0,2.31,153901.03,2062.59,3154.25,5216.84,98.76,95.97,96.41,91.37
2025-06-25 22:00:00,M-022,CNC Mill,13,17.36,79.15,96.72,2.518,116.67,2135,1,Mechanical,6.95,Mechanical Failure,569,28,541,314.42,7.26,14229.11,0.0,100034.2,66841.29,2849.0,83919.4,59.99,62.99,95.08,35.92
2025-06-25 23:00:00,M-023,Grinding,5,18.35,66.47,84.43,2.379,115.17,2039,1,Hydraulic,7.1,Hydraulic Failure,528,21,507,304.57,2.5,5680.36,1.69,106403.56,67117.09,2425.5,75222.95,61.29,63.92,96.02,37.61
2025-06-25 23:00:00,M-007,CNC Lathe,8,15.6,71.99,85.74,2.21,92.86,1938,1,Overheating,5.63,Overheating Failure,445,6,439,271.57,4.09,7498.76,0.0,81207.97,54186.1,610.5,62295.36,63.89,54.86,98.65,34.58
2025-06-26 00:00:00,M-016,CNC Lathe,15,17.28,60.0,84.42,2.687,123.85,1603,0,No Failure,0.81,Planned Maintenance,860,30,830,275.61,0.0,0.0,1.23,153518.49,7770.78,3052.5,10823.28,95.33,95.69,96.51,88.03
2025-06-26 01:00:00,M-009,CNC Mill,15,17.97,99.01,96.67,3.373,135.49,1558,1,Hydraulic,1.49,Hydraulic Failure,762,22,740,357.83,9.98,18642.12,0.0,136955.31,14321.43,2238.5,35202.05,91.71,81.6,97.11,72.68
2025-06-26 01:00:00,M-027,Press,11,19.98,76.18,82.49,3.502,128.74,2030,0,No Failure,0.11,No Downtime,1302,39,1263,345.46,0.0,0.0,0.0,157893.57,953.56,2681.25,3634.81,99.45,93.08,97.0,89.8
2025-06-26 01:00:00,M-024,CNC Mill,13,10.89,100.0,92.24,2.682,113.6,1825,0,No Failure,1.79,Quality Issue,497,11,486,213.59,0.0,0.0,1.62,89853.53,17261.96,1119.25,18381.21,83.52,87.7,97.79,71.63
2025-06-26 01:00:00,M-029,Press,8,22.16,74.31,80.12,2.268,127.87,1534,0,No Failure,0.45,No Downtime,1336,24,1312,388.23,4.62,5223.46,0.0,164045.95,3902.45,1650.0,10775.91,97.99,86.14,98.2,82.89
2025-06-26 03:00:00,M-017,Grinding,8,12.38,49.37,76.16,,117.59,2066,0,No Failure,0.47,No Downtime,506,15,491,169.12,0.0,0.0,0.0,103143.75,4395.98,1732.5,6128.48,96.24,90.86,97.04,84.86
2025-06-26 04:00:00,M-020,CNC Mill,11,20.05,71.19,82.53,2.747,105.3,1624,1,Mechanical,7.65,Mechanical Failure,662,17,645,352.12,7.53,10819.18,0.0,119395.66,73628.0,1729.75,86176.93,61.82,63.54,97.43,38.27
2025-06-26 04:00:00,M-007,CNC Mill,8,17.32,75.96,91.57,2.458,112.77,2220,0,No Failure,0.5,No Downtime,806,29,777,311.13,0.0,0.0,0.0,143683.15,4838.62,2950.75,7789.37,97.1,89.47,96.4,83.74
2025-06-26 04:00:00,M-011,Press,7,11.88,76.41,80.51,1.756,115.26,1654,1,Hydraulic,7.44,Hydraulic Failure,294,5,289,199.91,9.67,12702.5,0.0,36157.76,65099.87,343.75,78146.12,37.35,35.4,98.3,13.0
2025-06-26 08:00:00,M-008,Press,10,19.11,86.48,91.71,3.115,90.0,1603,0,No Failure,0.31,No Downtime,1268,45,1223,360.98,0.0,0.0,0.0,152907.01,2685.14,3093.75,5778.89,98.39,94.8,96.45,89.96
2025-06-26 08:00:00,M-007,CNC Lathe,8,13.22,78.43,82.1,3.079,119.1,1623,0,No Failure,0.64,No Downtime,595,16,579,235.92,0.0,0.0,2.23,107023.07,6132.57,1628.0,7760.57,95.18,86.49,97.31,80.1
2025-06-26 08:00:00,M-028,Press,7,21.28,70.78,79.86,2.575,102.14,1707,1,Mechanical,8.52,Mechanical Failure,879,22,857,371.2,8.15,14797.48,0.0,107066.64,74558.91,1512.5,90868.89,59.95,58.99,97.5,34.48
2025-06-26 08:00:00,M-019,Grinding,8,14.16,63.19,78.75,2.178,101.81,1984,0,No Failure,0.09,No Downtime,585,14,571,237.16,0.0,0.0,0.0,119879.85,875.28,1617.0,2492.28,99.35,91.81,97.61,89.02
2025-06-26 09:00:00,M-020,CNC Mill,11,11.02,71.81,95.46,2.714,117.64,1759,1,Mechanical,2.56,Mechanical Failure,462,15,447,198.07,6.96,10255.56,0.0,82655.72,24650.34,1526.25,36432.15,76.75,80.59,96.75,59.84
2025-06-26 10:00:00,M-012,Injection Molding,12,23.14,86.46,92.53,2.53,113.84,2286,0,No Failure,0.33,No Downtime,1207,43,1164,439.08,1.31,1668.77,0.0,110597.04,1885.14,2246.75,5800.66,98.57,86.96,96.44,82.67
2025-06-26 10:00:00,M-007,CNC Lathe,8,17.73,88.02,86.28,3.156,106.2,1774,0,No Failure,0.64,No Downtime,819,22,797,355.11,0.0,0.0,0.0,147514.05,6118.52,2238.5,8357.02,96.41,88.9,97.32,83.41
2025-06-26 10:00:00,M-008,Press,10,20.47,67.57,81.84,2.69,116.96,1490,0,No Failure,0.23,No Downtime,1278,24,1254,343.12,0.0,0.0,0.0,156756.76,1970.03,1650.0,3620.03,98.9,89.2,98.12,86.56
2025-06-26 11:00:00,M-007,CNC Mill,8,13.59,90.1,83.16,2.635,108.21,1865,0,No Failure,0.29,No Downtime,626,11,615,261.87,0.0,0.0,0.0,113727.19,2837.05,1119.25,3956.3,97.83,88.52,98.24,85.08
2025-06-26 12:00:00,M-006,Press,4,9.43,81.97,81.92,2.504,106.96,2408,1,Mechanical,2.64,Mechanical Failure,380,4,376,173.32,8.2,13194.7,0.0,46961.0,23057.84,275.0,36527.54,72.06,57.5,98.95,41.0
2025-06-26 12:00:00,M-025,Press,7,23.7,63.08,75.86,2.646,128.58,1795,0,No Failure,0.56,No Downtime,1567,48,1519,387.95,0.0,0.0,0.0,189888.74,4900.12,3300.0,8200.12,97.64,94.46,96.94,89.4
2025-06-26 14:00:00,M-009,CNC Lathe,15,16.97,82.95,92.64,3.451,119.37,1280,0,No Failure,0.54,No Downtime,871,23,848,325.86,0.0,0.0,0.0,156897.89,5194.05,2340.25,7534.3,96.82,98.69,97.36,93.03
2025-06-26 15:00:00,M-027,Injection Molding,11,18.97,82.68,87.74,2.812,121.37,1541,1,Tool Wear,17.11,Tool Wear Failure,99,2,97,360.39,10.92,17349.59,0.0,9167.71,97541.3,104.5,114995.39,9.77,8.66,97.97,0.83
2025-06-26 15:00:00,M-013,Press,15,19.63,64.6,86.54,3.464,133.5,1898,0,No Failure,0.43,No Downtime,1218,51,1167,339.47,0.0,0.0,0.0,145896.14,3724.85,3506.25,7231.1,97.83,88.67,95.81,83.11
2025-06-26 16:00:00,M-007,CNC Mill,8,15.66,56.98,91.36,2.704,110.76,1233,0,No Failure,0.21,No Downtime,712,25,687,239.47,0.0,0.0,0.0,127038.57,2067.65,2543.75,4611.4,98.63,87.41,96.49,83.18
2025-06-26 17:00:00,M-008,Grinding,10,17.9,83.63,89.94,2.99,109.94,2285,1,Electrical,5.05,Electrical Failure,538,28,510,334.72,6.12,12247.26,0.0,107084.52,47702.94,3234.0,63184.21,71.81,66.76,94.79,45.45
2025-06-26 18:00:00,M-022,CNC Lathe,13,23.38,72.14,90.18,2.61,108.4,1677,1,Mechanical,18.2,Mechanical Failure,258,0,258,403.03,5.48,12317.92,0.0,47715.63,175052.39,0.0,187370.32,22.16,21.22,100.0,4.7
2025-06-26 18:00:00,M-017,Injection Molding,8,16.87,97.17,100.47,2.821,141.78,929,0,No Failure,0.5,No Downtime,910,41,869,352.42,0.0,0.0,1.69,82542.77,2838.04,2142.25,4980.29,97.05,89.89,95.49,83.31
2025-06-26 19:00:00,M-017,CNC Mill,8,20.77,100.0,85.25,3.07,118.86,2537,0,No Failure,0.42,No Downtime,967,37,930,409.94,0.0,0.0,0.0,172002.4,4032.5,3764.75,7797.25,97.98,89.52,96.17,84.35
2025-06-26 19:00:00,M-016,Press,15,9.04,86.11,93.02,3.061,106.75,2241,0,No Failure,0.0,No Downtime,624,24,600,164.39,0.0,0.0,0.0,74991.96,30.67,1650.0,1680.67,99.96,98.65,96.15,94.82
2025-06-26 19:00:00,M-022,CNC Mill,13,21.5,91.82,86.31,3.698,120.37,1622,0,No Failure,0.45,No Downtime,770,28,742,422.01,3.52,4587.85,0.0,137329.41,4317.47,2849.0,11754.32,97.91,68.92,96.37,65.03
2025-06-26 23:00:00,M-002,CNC Mill,11,10.91,63.17,88.12,2.159,107.01,1531,0,No Failure,0.48,No Downtime,513,13,500,177.79,1.37,1694.15,0.0,92554.06,4581.85,1322.75,7598.75,95.64,90.46,97.47,84.32
2025-06-27 00:00:00,M-030,CNC Lathe,10,21.04,58.35,89.48,2.527,108.83,1771,0,No Failure,0.87,Material Shortage,870,27,843,337.21,0.0,0.0,0.0,155994.79,8406.42,2747.25,11153.67,95.85,79.55,96.9,73.88
2025-06-27 01:00:00,M-008,Injection Molding,10,18.56,75.02,,1.95,135.8,2293,1,Mechanical,4.75,Mechanical Failure,694,18,676,317.11,2.96,7082.0,0.0,64179.41,27080.69,940.5,35103.19,74.41,62.27,97.4,45.13
2025-06-27 01:00:00,M-017,Injection Molding,8,16.62,57.99,89.32,2.376,115.21,1804,0,No Failure,0.87,Material Shortage,938,37,901,263.87,0.0,0.0,1.67,85561.86,4984.62,1933.25,6917.87,94.74,94.05,96.05,85.58
2025-06-27 03:00:00,M-013,Injection Molding,15,16.6,83.81,97.3,3.364,102.22,1374,1,Overheating,9.35,Overheating Failure,420,11,409,314.98,7.22,11592.13,0.0,38883.09,53304.82,574.75,65471.7,43.67,42.19,97.38,17.94
2025-06-27 05:00:00,M-018,Grinding,15,15.99,68.53,92.3,3.288,110.0,2188,1,Tool Wear,7.26,Tool Wear Failure,369,9,360,275.69,4.07,9822.55,0.0,75668.58,68638.43,1039.5,79500.47,54.57,51.33,97.56,27.33
2025-06-27 07:00:00,M-024,Grinding,13,13.72,81.17,85.81,2.704,94.96,1950,0,No Failure,0.19,No Downtime,596,22,574,239.87,0.0,0.0,0.0,120488.59,1794.9,2541.0,4335.9,98.62,96.51,96.31,91.66
2025-06-27 10:00:00,M-028,Press,7,16.18,73.08,91.31,2.216,106.86,1382,1,Mechanical,11.48,Mechanical Failure,315,15,300,285.54,7.09,9338.21,0.0,37486.07,100427.98,1031.25,110797.43,29.05,27.81,95.24,7.69
2025-06-27 11:00:00,M-022,Injection Molding,13,24.0,87.42,104.73,3.382,130.15,1592,1,Electrical,5.24,Electrical Failure,997,27,970,473.01,7.52,14847.04,0.0,92160.87,29886.64,1410.75,46144.44,78.15,69.24,97.29,52.65
2025-06-27 11:00:00,M-028,CNC Lathe,7,22.21,80.07,85.77,3.009,108.33,1748,0,No Failure,0.15,No Downtime,1025,24,1001,419.77,0.0,0.0,0.0,185124.72,1421.84,2442.0,3863.84,99.33,88.73,97.66,86.07
2025-06-27 12:00:00,M-010,Grinding,2,13.52,67.35,79.51,2.033,146.81,1753,0,No Failure,1.39,Material Shortage,541,19,522,218.48,0.0,0.0,0.0,109654.01,13157.18,2194.5,15351.68,89.7,88.97,96.49,77.01
2025-06-27 12:00:00,M-002,Injection Molding,11,18.07,58.34,86.77,1.714,82.4,2077,0,No Failure,0.16,No Downtime,955,32,923,289.61,0.0,0.0,1.33,87713.17,924.22,1672.0,2596.22,99.1,88.11,96.65,84.39
2025-06-27 13:00:00,M-002,CNC Lathe,11,17.38,79.78,88.95,2.415,111.65,2130,0,No Failure,0.01,No Downtime,910,33,877,323.12,0.0,0.0,0.0,162247.84,87.95,3357.75,3445.7,99.95,100.67,96.37,96.97
2025-06-27 13:00:00,M-027,Press,11,16.43,53.11,84.41,2.274,114.32,1913,1,Tool Wear,6.29,Tool Wear Failure,659,24,635,250.25,8.79,16412.29,0.0,79396.44,55076.27,1650.0,73138.56,61.69,57.31,96.36,34.07
2025-06-27 13:00:00,M-014,Grinding,3,12.99,90.95,93.58,2.091,119.37,2125,1,Electrical,10.74,Electrical Failure,103,6,97,262.56,7.14,12087.01,0.0,20415.84,101533.95,693.0,114313.95,17.28,17.66,94.19,2.87
2025-06-27 13:00:00,M-016,CNC Lathe,15,18.78,86.91,95.72,3.369,124.79,1940,1,Mechanical,0.22,No Downtime,1014,47,967,378.4,6.75,14125.94,0.0,178848.73,2085.07,4782.25,20993.27,98.85,103.79,95.36,97.83
2025-06-27 14:00:00,M-007,CNC Mill,8,20.38,87.8,92.46,2.51,114.87,1496,0,No Failure,0.26,No Downtime,1099,49,1050,393.15,0.0,0.0,0.9,194177.78,2532.29,4985.75,7518.04,98.71,103.64,95.54,97.74
2025-06-27 14:00:00,M-021,CNC Mill,8,13.66,62.43,97.33,2.298,129.4,1813,0,No Failure,0.1,No Downtime,611,13,598,221.51,0.0,0.0,0.0,110701.7,991.32,1322.75,2314.07,99.25,86.04,97.87,83.58
2025-06-27 15:00:00,M-021,CNC Mill,8,24.0,80.99,98.0,3.041,102.39,1644,1,Tool Wear,6.56,Tool Wear Failure,887,40,847,456.22,9.07,13167.29,0.0,156736.12,63117.87,4070.0,80355.15,72.66,71.09,95.49,49.33
2025-06-27 16:00:00,M-024,CNC Lathe,13,23.09,69.17,84.34,2.824,112.52,2146,1,Overheating,2.42,Overheating Failure,870,34,836,394.08,7.86,12510.69,0.82,154583.57,23326.3,3459.5,39296.49,89.5,72.43,96.09,62.29
2025-06-27 16:00:00,M-012,CNC Mill,12,19.19,80.09,102.69,3.522,103.64,1593,1,Mechanical,6.02,Mechanical Failure,682,23,659,366.66,5.72,8871.97,0.0,121976.88,57943.43,2340.25,69155.65,68.62,68.37,96.63,45.33
2025-06-27 18:00:00,M-028,CNC Mill,7,12.07,61.52,92.4,2.747,108.29,1903,0,No Failure,0.33,No Downtime,550,21,529,201.51,0.0,0.0,0.0,97908.49,3209.66,2136.75,5346.41,97.24,87.64,96.18,81.97
2025-06-27 19:00:00,M-023,Grinding,5,18.61,73.33,94.1,2.006,112.91,1609,0,No Failure,0.24,No Downtime,703,22,681,340.85,0.0,0.0,0.0,143003.31,2276.71,2541.0,4817.71,98.71,83.96,96.87,80.28
2025-06-27 20:00:00,M-028,CNC Mill,7,18.13,56.2,79.21,2.369,120.85,1313,0,No Failure,0.3,No Downtime,869,23,846,279.38,0.0,0.0,2.11,156447.91,2914.3,2340.25,5254.55,98.33,92.15,97.35,88.21
2025-06-27 20:00:00,M-014,CNC Mill,3,19.05,71.26,84.35,2.286,103.53,1826,0,No Failure,0.74,No Downtime,835,18,817,330.58,0.0,0.0,0.0,151055.88,7095.31,1831.5,8926.81,96.13,84.23,97.84,79.22
2025-06-27 20:00:00,M-025,CNC Mill,7,23.36,52.48,79.8,2.51,109.53,1889,0,No Failure,0.17,No Downtime,932,29,903,350.65,0.0,0.0,0.0,166974.17,1594.0,2950.75,4544.75,99.29,76.68,96.89,73.77
2025-06-27 22:00:00,M-004,CNC Lathe,2,16.3,97.46,88.77,2.837,119.87,2107,1,Mechanical,7.01,Mechanical Failure,416,9,407,329.22,2.05,7718.13,0.0,75278.91,67432.71,915.75,76066.59,56.99,49.08,97.84,27.36
2025-06-27 22:00:00,M-026,Grinding,12,24.0,80.25,102.76,2.67,118.77,2014,1,Overheating,4.73,Overheating Failure,905,37,868,448.6,5.08,8908.6,0.0,182281.78,44656.73,4273.5,57838.82,80.31,83.8,95.91,64.55
2025-06-27 23:00:00,M-004,Injection Molding,2,18.63,73.08,83.52,2.382,102.63,1434,0,No Failure,0.98,Quality Issue,987,14,973,324.16,0.0,0.0,0.0,92448.29,5579.77,731.5,6311.27,94.74,88.33,98.58,82.5
2025-06-28 00:00:00,M-018,Press,15,15.84,88.96,86.25,3.022,121.15,1792,1,Mechanical,10.3,Mechanical Failure,343,9,334,318.93,5.72,12774.61,0.0,41761.8,90128.37,618.75,103521.73,34.96,30.95,97.38,10.54
2025-06-28 01:00:00,M-003,Press,15,24.0,61.31,88.25,2.427,128.2,1479,0,No Failure,0.47,No Downtime,1526,45,1481,375.83,0.0,0.0,0.0,185170.77,4132.7,3093.75,7226.45,98.03,90.86,97.05,86.44
2025-06-28 03:00:00,M-001,Injection Molding,10,20.32,66.07,83.61,2.45,128.77,1555,1,Mechanical,4.29,Mechanical Failure,873,38,835,340.11,6.5,13753.68,0.0,79290.94,24470.87,1985.5,40210.05,78.87,71.58,95.65,54.0
2025-06-28 04:00:00,M-017,CNC Mill,8,15.18,83.43,,2.789,114.18,1888,0,No Failure,0.0,No Downtime,829,31,798,290.68,0.0,0.0,2.33,147567.64,39.33,3154.25,3193.58,99.97,104.97,96.26,100.0
2025-06-28 04:00:00,M-007,CNC Lathe,8,17.34,78.26,83.74,3.064,122.97,1954,1,Hydraulic,6.67,Hydraulic Failure,583,21,562,320.39,2.35,5040.19,0.0,103897.76,64130.41,2136.75,71307.35,61.55,64.63,96.4,38.34
2025-06-28 05:00:00,M-030,CNC Mill,10,19.54,66.92,85.28,2.331,113.09,1327,0,No Failure,0.43,No Downtime,980,26,954,332.49,0.0,0.0,0.0,176475.81,4176.4,2645.5,6821.9,97.78,96.44,97.35,91.79
2025-06-28 05:00:00,M-016,Grinding,15,16.4,88.57,94.25,2.473,131.07,1897,1,Hydraulic,2.23,Hydraulic Failure,547,22,525,311.73,9.93,18475.51,0.0,110258.35,21060.43,2541.0,42076.94,86.41,74.14,95.98,61.49
2025-06-28 06:00:00,M-030,CNC Lathe,10,17.54,81.24,100.47,2.693,125.33,1889,1,Hydraulic,3.92,Hydraulic Failure,549,32,517,326.18,6.72,12546.02,0.0,95726.97,37665.19,3256.0,53467.21,77.67,60.26,94.18,44.08
2025-06-28 10:00:00,M-005,Press,11,13.73,84.58,98.17,2.962,103.77,1461,0,No Failure,0.06,No Downtime,935,30,905,262.57,0.0,0.0,0.0,113111.85,486.35,2062.5,2548.85,99.6,97.27,96.79,93.76
2025-06-28 10:00:00,M-019,CNC Lathe,8,10.26,81.46,92.73,2.73,115.38,1759,1,Mechanical,7.48,Mechanical Failure,133,3,130,195.77,8.06,12268.2,0.0,24103.31,71947.27,305.25,84520.73,27.1,24.98,97.75,6.62
2025-06-28 11:00:00,M-007,CNC Lathe,8,17.43,66.46,87.42,2.307,107.09,1479,1,Overheating,4.1,Overheating Failure,727,20,707,304.89,5.84,10189.8,0.0,130868.11,39474.92,2035.0,51699.72,76.45,80.27,97.25,59.68
2025-06-28 12:00:00,M-014,Press,3,17.56,72.44,84.63,2.586,114.72,1250,1,Mechanical,8.57,Mechanical Failure,488,14,474,306.19,11.77,12818.54,1.73,59272.92,74956.62,962.5,88737.66,51.22,39.72,97.13,19.76
2025-06-28 12:00:00,M-002,CNC Mill,11,19.11,51.5,85.59,2.386,98.89,2110,1,Mechanical,6.68,Mechanical Failure,550,22,528,280.64,5.49,10032.67,0.0,97590.9,64263.06,2238.5,76534.23,65.04,55.3,96.0,34.53
2025-06-28 12:00:00,M-003,Grinding,15,14.7,72.35,105.25,3.063,114.43,2071,0,No Failure,0.59,No Downtime,587,43,544,257.41,0.0,0.0,2.39,114167.47,5592.45,4966.5,10558.95,95.97,88.71,92.67,78.9
2025-06-28 13:00:00,M-017,CNC Mill,8,11.64,72.57,79.76,1.863,114.03,1746,0,No Failure,0.63,No Downtime,490,6,484,202.58,0.0,0.0,0.0,89522.02,6014.45,610.5,6624.95,94.63,80.95,98.78,75.67
2025-06-28 14:00:00,M-016,CNC Lathe,15,13.14,88.27,79.83,3.078,116.72,1933,1,Tool Wear,8.79,Tool Wear Failure,183,7,176,242.34,4.26,8800.26,1.07,32580.88,84549.46,712.25,94061.97,33.11,26.8,96.18,8.53
2025-06-28 15:00:00,M-008,Press,10,21.22,84.17,94.18,2.766,120.67,1463,1,Electrical,9.98,Electrical Failure,712,25,687,394.91,10.09,16959.76,0.0,85935.53,87318.15,1718.75,105996.65,52.98,47.96,96.49,24.52
2025-06-28 15:00:00,M-018,Injection Molding,15,14.33,68.97,100.59,3.381,96.84,2057,0,No Failure,0.33,No Downtime,757,28,729,260.43,0.0,0.0,0.0,69272.31,1861.58,1463.0,3324.58,97.72,88.04,96.3,82.86
2025-06-28 15:00:00,M-015,CNC Lathe,6,15.23,64.16,85.03,2.218,123.99,1851,0,No Failure,0.68,No Downtime,716,20,696,257.29,0.0,0.0,0.0,128834.1,6525.55,2035.0,8560.55,95.55,90.45,97.21,84.01
2025-06-28 15:00:00,M-007,Press,8,15.75,94.3,80.26,2.666,129.22,1426,0,No Failure,0.61,No Downtime,1069,34,1035,319.05,0.0,0.0,0.0,129366.26,5296.7,2337.5,7634.2,96.16,96.95,96.82,90.26
2025-06-28 17:00:00,M-027,Injection Molding,11,14.52,73.39,94.42,2.419,132.88,1893,0,No Failure,1.5,Setup/Changeover,695,24,671,250.87,0.0,0.0,0.0,63754.65,8545.2,1254.0,9799.2,89.68,79.77,96.55,69.07
2025-06-28 18:00:00,M-009,CNC Lathe,15,14.23,81.1,88.45,3.353,116.0,1912,0,No Failure,0.18,No Downtime,767,22,745,276.11,0.0,0.0,0.0,137786.1,1764.2,2238.5,4002.7,98.71,103.65,97.13,99.38
2025-06-28 18:00:00,M-006,Grinding,4,13.52,84.99,79.2,2.327,120.87,1648,0,No Failure,0.55,No Downtime,596,15,581,245.06,0.0,0.0,0.0,121927.18,5195.87,1732.5,6928.37,95.93,97.93,97.48,91.58
2025-06-28 20:00:00,M-018,CNC Mill,15,22.6,78.39,88.38,2.662,129.31,1344,1,Overheating,1.91,Overheating Failure,1035,39,996,421.97,5.06,8649.55,0.0,184247.45,18418.97,3968.25,31036.76,91.53,88.05,96.23,77.56
2025-06-28 21:00:00,M-018,CNC Lathe,15,19.72,77.38,84.37,3.264,108.18,1654,1,Overheating,3.74,Overheating Failure,872,43,829,358.95,10.8,20314.57,1.41,153426.78,36013.34,4375.25,60703.16,81.02,85.07,95.07,65.52
2025-06-29 01:00:00,M-025,Press,7,21.99,71.09,87.46,2.567,121.56,2139,1,Mechanical,3.81,Mechanical Failure,1021,42,979,373.67,3.26,9198.96,0.0,122382.75,33370.23,2887.5,45456.69,82.66,66.33,95.89,52.57
2025-06-29 02:00:00,M-026,CNC Lathe,12,22.8,70.87,86.31,2.593,106.79,2007,0,No Failure,0.21,No Downtime,1180,43,1137,399.53,0.0,0.0,0.0,210310.3,2023.57,4375.25,6398.82,99.08,99.52,96.36,95.01
2025-06-29 02:00:00,M-024,Injection Molding,13,7.6,80.5,85.13,2.434,123.28,1894,0,No Failure,0.12,No Downtime,374,13,361,145.09,0.0,0.0,0.0,34272.93,706.53,679.25,1385.78,98.37,81.96,96.52,77.82
2025-06-29 02:00:00,M-014,Press,3,18.37,47.99,92.24,2.008,116.91,1592,1,Electrical,6.6,Electrical Failure,824,20,804,282.59,6.25,10024.08,0.0,100492.76,57707.94,1375.0,69107.02,64.11,64.06,97.57,40.07
2025-06-29 03:00:00,M-014,CNC Lathe,3,14.66,68.44,79.27,2.471,104.52,1626,1,Tool Wear,13.44,Tool Wear Failure,65,3,62,259.83,8.35,12278.34,0.0,11469.96,129295.4,305.25,141878.99,8.29,8.53,95.38,0.67
2025-06-29 03:00:00,M-014,Grinding,3,21.47,81.06,85.54,2.075,123.29,1527,0,No Failure,0.01,No Downtime,1014,29,985,413.28,0.0,0.0,0.0,206824.06,90.11,3349.5,3439.61,99.96,104.95,97.14,100.0
2025-06-29 04:00:00,M-025,Injection Molding,7,14.03,81.43,97.84,2.743,111.96,1851,1,Electrical,1.81,Electrical Failure,756,32,724,260.02,2.64,5607.92,0.0,68814.69,10307.12,1672.0,17587.05,87.12,89.82,95.77,74.94
2025-06-29 04:00:00,M-004,Press,2,12.78,92.75,91.07,2.534,116.97,1865,0,No Failure,0.27,No Downtime,707,16,691,255.11,0.0,0.0,0.0,86360.16,2378.82,1100.0,3478.82,97.87,79.0,97.74,75.57
2025-06-29 06:00:00,M-004,CNC Mill,2,11.26,84.72,96.69,2.116,127.48,2140,1,Hydraulic,2.43,Hydraulic Failure,455,19,436,228.34,2.99,4363.01,0.0,80581.53,23374.7,1933.25,29670.96,78.43,77.61,95.82,58.32
2025-06-29 09:00:00,M-015,CNC Lathe,6,15.79,80.72,83.38,2.397,130.03,1352,0,No Failure,0.04,No Downtime,804,42,762,275.07,0.0,0.0,0.0,140974.25,419.54,4273.5,4693.04,99.72,97.93,94.78,92.56
